ticker,company,sector,quarter,speaker,role,utterance,word_count
HDFC,HDFC Bank,Banking,Q1FY25,Srinivasan Vaidyanathan,Management,"Abhishek, we should look at what is contingent provision. As the name suggests, it is contingent",16
HDFC,HDFC Bank,Banking,Q1FY25,Abhishek Murarka,Analyst,"Perfect. And finally, can you give some colour on asset quality and outlook on asset quality in PL,",18
HDFC,HDFC Bank,Banking,Q1FY25,Sashidhar Jagdishan,Management,"While Srini may probably give some numbers, if at all he does, but I can tell you that that continues",20
HDFC,HDFC Bank,Banking,Q1FY25,"I think this is something that we are proud of.
Srinivasan Vaidyanathan",Management,"On the particular number, if you look at the NPA on the retail segment excluding agri, it’s at about",19
HDFC,HDFC Bank,Banking,Q1FY25,Abhishek Murarka,Analyst,Right. So essentially you’re saying there’s no real stress and it’s stable. The asset quality there is,17
HDFC,HDFC Bank,Banking,Q1FY25,Abhishek Murarka,Analyst,"Yes, perfect. Thank you so much. Thanks and all the best.",11
HDFC,HDFC Bank,Banking,Q1FY25,Moderator,Moderator,Thank you. Next question is from line of Chintan from Autonomous. Please go ahead.,14
HDFC,HDFC Bank,Banking,Q1FY25,Chintan,Analyst,"Can I ask you a couple of detailed questions from your 20F? The first one is last quarter, you had",20
HDFC,HDFC Bank,Banking,Q1FY25,Bhavin Lakhpatwala,Management,"Chintan, that 20F is a consolidation of all the subsidiaries. If you look at any numbers there and",18
HDFC,HDFC Bank,Banking,Q1FY25,Chintan,Analyst,Can you cover on non-e-limited borrowings? Any opportunities there to do any liability,13
HDFC,HDFC Bank,Banking,Q1FY25,Bhavin Lakhpatwala,Management,"If you see the borrowings that we do give a breakup, we constantly have something which comes",17
HDFC,HDFC Bank,Banking,Q1FY25,Sashidhar Jagdishan,Management,"Little two bits on this one, Chintan. Even if there are opportunities, you have to take a fair value",19
HDFC,HDFC Bank,Banking,Q1FY25,Srinivasan Vaidyanathan,Management,"On the PSL, you touched upon the PSL. Yes, right, PSL is an active management book in terms",18
HDFC,HDFC Bank,Banking,Q1FY25,Sashidhar Jagdishan,Management,"Even as we speak, I think, we are reasonably Comfortable at an overall private sector portfolio",16
HDFC,HDFC Bank,Banking,Q1FY25,Srinivasan Vaidyanathan,Management,The the only thing we always look for to get is the small and marginal farmer and the micro,19
HDFC,HDFC Bank,Banking,Q1FY25,Chintan,Analyst,"Yes. Okay. And can I slip in one more? Will 2Q be the trough of NIMS for the bank, given that a",22
HDFC,HDFC Bank,Banking,Q1FY25,Bhavin Lakhpatwala,Management,It will depend on if there is another rate cut coming or not during the year.,16
HDFC,HDFC Bank,Banking,Q1FY25,Chintan,Analyst,Yes. Assuming no more rate cuts. Assuming no more rate cuts.,11
HDFC,HDFC Bank,Banking,Q1FY25,Bhavin Lakhpatwala,Management,"Then you should expect that to happen subject to repricing on the liability side, which should come",17
HDFC,HDFC Bank,Banking,Q1FY25,Srinivasan Vaidyanathan,Management,"The deposit costs are managed deposit costs, and the deposit costs do not reflect yet fully pricing",17
HDFC,HDFC Bank,Banking,Q1FY25,Sashidhar Jagdishan,Management,"Having said that, I sort of mentioned in the past, liabilities are more fixed in nature. So even",18
HDFC,HDFC Bank,Banking,Q1FY25,Srinivasan Vaidyanathan,Management,"I would urge to look at these things only annually, not quarterly.",12
HDFC,HDFC Bank,Banking,Q1FY25,Sashidhar Jagdishan,Management,"Absolutely. Which is what you have been mentioning, even in your last earnings call.",14
HDFC,HDFC Bank,Banking,Q1FY25,Moderator,Moderator,Next question is from the line of Piran Engineer from CLSA India.,12
HDFC,HDFC Bank,Banking,Q1FY25,Piran Engineer,Analyst,"Yes. Hi, team. Congrats on the strong results. Most of my questions are answered, just a couple of",18
HDFC,HDFC Bank,Banking,Q1FY25,Srinivasan Vaidyanathan,Management,"Look, again, it's a question of the overall credit cost in the industry or at the bank remains pretty",19
HDFC,HDFC Bank,Banking,Q1FY25,Piran Engineer,Analyst,"But there's nothing on the horizon, at least in the foreseeable future that we see?",15
HDFC,HDFC Bank,Banking,Q1FY25,Piran Engineer,Analyst,"Okay. Okay. That's good. And just secondly, in terms of fixed rate lending products, like car loans,",17
HDFC,HDFC Bank,Banking,Q1FY25,Bhavin Lakhpatwala,Management,"It'll be difficult to gauge that, right? Because there's a large segment there and different players",16
HDFC,HDFC Bank,Banking,Q1FY25,Piran Engineer,Analyst,Okay. Okay. Fair enough. That's it from my end. Thank you and wish you all the best.,17
HDFC,HDFC Bank,Banking,Q1FY25,Moderator,Moderator,"Thank you very much. Participants, we have come to an end of time allotted for the call. I would",19
HDFC,HDFC Bank,Banking,Q1FY25,Srinivasan Vaidyanathan,Management,"Okay. Thank you all for participating today. If you have any more questions, queries, comments",15
HDFC,HDFC Bank,Banking,Q1FY25,Moderator,Moderator,"Thank you very much. On behalf of HDFC Bank Limited, that concludes this conference. Thank",15
HDFC,HDFC Bank,Banking,Q2FY25,Moderator,Moderator,"Ladies and Gentlemen, Good Day and welcome to HDFC Bank Limited Q2 FY'26 Earnings",14
HDFC,HDFC Bank,Banking,Q2FY25,Srinivasan Vaidyanathan,Management,"Thank you, Nirav. Good evening, and welcome to all the participants on a very busy day.",16
HDFC,HDFC Bank,Banking,Q2FY25,Sashidhar Jagdishan,Management,"Good evening, friends. First, let me wish all of you Shubha Dhanteras and Shubha Deepavali.",15
HDFC,HDFC Bank,Banking,Q2FY25,Moderator,Moderator,We will now begin with the question-and-answer session. The first question is from the line of,16
HDFC,HDFC Bank,Banking,Q2FY25,"Mahrukh Adajania from Nuvama Wealth. Please go ahead.
Mahrukh Adajania",Analyst,"Hi, I had a few questions. My first question is on the recoveries in the NPL movement, they look",19
HDFC,HDFC Bank,Banking,Q2FY25,Srinivasan Vaidyanathan,Management,": Yes. The recoveries, I have a one-off there, where there was an NPA, which performed satisfactorily",17
HDFC,HDFC Bank,Banking,Q2FY25,Srinivasan Vaidyanathan,Management,"10 basis points. 1.4% was the prior quarter NPA, we ended up at 1.24%, about 10 basis points was",19
HDFC,HDFC Bank,Banking,Q2FY25,Mahrukh Adajania,Analyst,"All right. Got it. Makes sense. And then in terms of margins, you had been guiding that the exit",19
HDFC,HDFC Bank,Banking,Q2FY25,Srinivasan Vaidyanathan,Management,"Okay. So, let me take that. See, there are two things, Mahrukh. If you look at the yield on assets,",20
HDFC,HDFC Bank,Banking,Q2FY25,Mahrukh Adajania,Analyst,Okay. And how do you view the deposit growth? This time loan growth was very good. And while,18
HDFC,HDFC Bank,Banking,Q2FY25,Srinivasan Vaidyanathan,Management,"Okay. Good question. Thank you for asking that. See, our LDR, we started the year at about 96 and",19
HDFC,HDFC Bank,Banking,Q2FY25,Moderator,Moderator,Next question is from the line of Chintan from Autonomous.,10
HDFC,HDFC Bank,Banking,Q2FY25,Chintan,Analyst,Thank you. Happy Diwali to all. Can I start with capital? The recent draft proposal seem to suggest,18
HDFC,HDFC Bank,Banking,Q2FY25,Sashidhar Jagdishan,Management,Let me come in out here. It is obvious you are seeing this kind of a buildup of the capital ratios in the,23
HDFC,HDFC Bank,Banking,Q2FY25,Chintan,Analyst,Yes. I mean the only thing I would say to that is I don’t think you are in a place where you consume,23
HDFC,HDFC Bank,Banking,Q2FY25,Srinivasan Vaidyanathan,Management,"You are right. Even in this quarter if you look at it, our capital generated is 60 basis points and the",21
HDFC,HDFC Bank,Banking,Q2FY25,Sashidhar Jagdishan,Management,"Having said that, if there are any opportunities that may arise in terms of other options that are",18
HDFC,HDFC Bank,Banking,Q2FY25,Chintan,Analyst,"Yes. And my second question was on margins. LDR seems to have benefited this quarter, but when",17
HDFC,HDFC Bank,Banking,Q2FY25,Srinivasan Vaidyanathan,Management,Yes. Our cost of funds moved down by about 18 - 19 basis points or so in this quarter. Deposit cost,21
HDFC,HDFC Bank,Banking,Q2FY25,Sashidhar Jagdishan,Management,"Yes, that is right. Chintan, it is also about duration. Because we need stability in our balance sheet,",18
HDFC,HDFC Bank,Banking,Q2FY25,Chintan,Analyst,"Okay. And a quick data question. Borrowings from erstwhile limited, how much is left on your books",17
HDFC,HDFC Bank,Banking,Q2FY25,Srinivasan Vaidyanathan,Management,"Yes, annual report reflects the maturity profile of this over the next few years.",14
HDFC,HDFC Bank,Banking,Q2FY25,Moderator,Moderator,Next question is from the line of Kunal Shah from Citi Group. Please go ahead.,15
HDFC,HDFC Bank,Banking,Q2FY25,Kunal Shah,Analyst,"Hi. So, the first question is particularly with respect to deposit market share. So, obviously, we would",17
HDFC,HDFC Bank,Banking,Q2FY25,Srinivasan Vaidyanathan,Management,"On the deposits, the market share is an outcome, and our approach is as granular as possible and as",19
HDFC,HDFC Bank,Banking,Q2FY25,Sashidhar Jagdishan,Management,"Kunal, when I did my opening remarks, I did mention that there was an element of disciplined pricing",18
HDFC,HDFC Bank,Banking,Q2FY25,Kunal Shah,Analyst,"Got it. And this increase in contingency provisions, so you indicated that on the recoveries, there was",17
HDFC,HDFC Bank,Banking,Q2FY25,Srinivasan Vaidyanathan,Management,"Yes, that is exactly, there is an opportunity space. Contingent provision as the name suggests, it is",17
HDFC,HDFC Bank,Banking,Q2FY25,Kunal Shah,Analyst,"Sure. And lastly, on fee income side, the sequential uptick is more volume related or is there any",18
HDFC,HDFC Bank,Banking,Q2FY25,Srinivasan Vaidyanathan,Management,"No. The fee element, if you look at it, the fee has grown by about 9% or thereabouts. In fact, the",21
HDFC,HDFC Bank,Banking,Q2FY25,Kunal Shah,Analyst,Okay. Got it. Some element of wholesale would be there because that proportion is going.,15
HDFC,HDFC Bank,Banking,Q2FY25,Sashidhar Jagdishan,Management,"No, not wholesale. Kunal, the fact of the matter is you started to see the asset buildup happening, the",19
HDFC,HDFC Bank,Banking,Q2FY25,Kunal Shah,Analyst,Okay. Thank you and wish you all a very best happy diwali.,12
HDFC,HDFC Bank,Banking,Q2FY25,Moderator,Moderator,Next question is from the line of Anand Swaminathan from BofA. Please go ahead.,14
HDFC,HDFC Bank,Banking,Q2FY25,Anand Swaminathan,Analyst,"I have a couple of questions. One, we have just crossed the two-year mark post-merger as well. If we",19
HDFC,HDFC Bank,Banking,Q2FY25,Sashidhar Jagdishan,Management,"So, let me try and attempt this and maybe later on, Kaizad or Srini can just jump in. Number one is,",21
HDFC,HDFC Bank,Banking,Q2FY25,Kaizad Bharucha,Analyst,"So, thank you, Sashi. Without going through all the pointers that Sashi mentioned, I think one of the",18
HDFC,HDFC Bank,Banking,Q2FY25,Srinivasan Vaidyanathan,Management,"I will add to Kaizad, so that this number we can keep talking and tracking - credit cards for when a",21
HDFC,HDFC Bank,Banking,Q2FY25,Sashidhar Jagdishan,Management,And the end result in terms of the balance buildup in such accounts are far higher than the normal,19
HDFC,HDFC Bank,Banking,Q2FY25,Anand Swaminathan,Analyst,Any comments on the ROA trajectory? Our intention always was to go back to the upper end of that,19
HDFC,HDFC Bank,Banking,Q2FY25,Srinivasan Vaidyanathan,Management,"Yes. Anand, those opportunity space on the ROA, yes, we are between 1.8% to 1.85% to 1.95%.",17
HDFC,HDFC Bank,Banking,Q2FY25,Moderator,Moderator,Next question is from the line of Rikin Shah from IIFL Capital.,12
HDFC,HDFC Bank,Banking,Q2FY25,Rikin Shah,Analyst,Good evening and thank you for the opportunity. Two questions. First one is on cost of fund,17
HDFC,HDFC Bank,Banking,Q2FY25,Rikin Shah,Analyst,"Yes. So, I was asking on the cost of fund trajectory in this quarter for us relative to the peers. It has",22
HDFC,HDFC Bank,Banking,Q2FY25,Srinivasan Vaidyanathan,Management,"Yes. Rikin, the first thing is in terms of the cost of funds, every balance sheet has got a structure, a",21
HDFC,HDFC Bank,Banking,Q2FY25,Rikin Shah,Analyst,Okay. Thank you so much and happy diwali to the entire team.,12
HDFC,HDFC Bank,Banking,Q2FY25,Moderator,Moderator,Next question is from the line of Abhishek Murarka from HSBC.,11
HDFC,HDFC Bank,Banking,Q2FY25,Abhishek Murarka,Analyst,"So, I have a couple of questions on some of the individual loan segments. First is on personal loans.",19
HDFC,HDFC Bank,Banking,Q2FY25,Kaizad Bharucha,Analyst,"Okay. So, your first question is being on the unsecured book. We have always had an approach where",18
HDFC,HDFC Bank,Banking,Q2FY25,Abhishek Murarka,Analyst,Yes. I just had a very quick follow-up here. Is the pragmatism on pricing returning? Or is it just still,20
HDFC,HDFC Bank,Banking,Q2FY25,Kaizad Bharucha,Analyst,"It is coming back to some levels of sanity, but I would think it is yet a little distance away, because",21
HDFC,HDFC Bank,Banking,Q2FY25,Abhishek Murarka,Analyst,"Yes. Is the yield here higher than your retail blended yield or at par, just the retail portfolio?",18
HDFC,HDFC Bank,Banking,Q2FY25,Srinivasan Vaidyanathan,Management,"Abhishek, so going into one particular product rate, all I will tell you is that this is incremental to the",20
HDFC,HDFC Bank,Banking,Q2FY25,Abhishek Murarka,Analyst,"Okay, yes. That helps. Alright. Thank you so much and happy diwali to the team.",15
HDFC,HDFC Bank,Banking,Q2FY25,Moderator,Moderator,Next question is from the line of Jayant from Axis Capital. Please go ahead.,14
HDFC,HDFC Bank,Banking,Q2FY25,Jayant,Analyst,Yes. My question was regarding credit cards. The cards book has not grown as much in this quarter.,18
HDFC,HDFC Bank,Banking,Q2FY25,Srinivasan Vaidyanathan,Management,"First on the card overall, first is that the card growth I alluded to, I think it is 1-1.5 million new card",22
HDFC,HDFC Bank,Banking,Q2FY25,Sashidhar Jagdishan,Management,"See, very similar to what Kaizad and Srini have mentioned, I just wanted to add that there will be",19
HDFC,HDFC Bank,Banking,Q2FY25,Jayant,Analyst,Understood. And second question was the mix of the new acquisitions. How much would be existing,16
HDFC,HDFC Bank,Banking,Q2FY25,Srinivasan Vaidyanathan,Management,"Normally, it has been between 65% to 75% or so is existing, and that has been the level at which we",21
HDFC,HDFC Bank,Banking,Q2FY25,Jayant,Analyst,Thank you. That was my question. Happy Diwali to the team.,11
HDFC,HDFC Bank,Banking,Q2FY25,Moderator,Moderator,Next question is from the line of Ravi Purohit from SIMPL.,11
HDFC,HDFC Bank,Banking,Q2FY25,Ravi Purohit,Management,"Thanks for the opportunity and happy Diwali to the entire team of HDFC Bank. So, I have two",18
HDFC,HDFC Bank,Banking,Q2FY25,Srinivasan Vaidyanathan,Management,"The first one is simple. Yes, I did mention to Mahrukh and to another person that the 10 basis points",20
HDFC,HDFC Bank,Banking,Q2FY25,Kaizad Bharucha,Analyst,"As regards to the SME part of it, I think we have seen at a ground level a fair amount of positivity",22
HDFC,HDFC Bank,Banking,Q2FY25,Ravi Purohit,Management,"And sir, in the RBI policy recently, they had mentioned about Indian banks being allowed to",16
HDFC,HDFC Bank,Banking,Q2FY25,Kaizad Bharucha,Analyst,"Yes. So, I think this certainly opens an avenue for large banks to participate, in fact, for most banks",19
HDFC,HDFC Bank,Banking,Q2FY25,Ravi Purohit,Management,Okay. Great. Thanks a lot and once again seasons greetings to everyone.,12
HDFC,HDFC Bank,Banking,Q2FY25,Moderator,Moderator,"Ladies and gentlemen, we will take that as the last question. I will now hand the conference over to",19
HDFC,HDFC Bank,Banking,Q2FY25,"Mr. Vaidyanathan for closing comments.
Srinivasan Vaidyanathan",Management,Thank you. I want to take this opportune time to wish all of you a very happy festival time with your,21
HDFC,HDFC Bank,Banking,Q2FY25,Moderator,Moderator,"Thank you very much. On behalf of HDFC Bank Limited, that concludes this conference. Thank you",16
HDFC,HDFC Bank,Banking,Q3FY25,Moderator,Moderator,"Ladies and gentlemen, good day, and welcome to HDFC Bank Limited Q3 FY '26 Earnings",15
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"Okay. Thank you, Nirav. Good evening, and a warm welcome to all the participants. At the outset,",17
HDFC,HDFC Bank,Banking,Q3FY25,Sashidhar Jagdishan,Management,"Good evening, friends. Thank you very much for joining in on a Saturday evening. I know it's",17
HDFC,HDFC Bank,Banking,Q3FY25,Moderator,Moderator,Thank you very much. We now begin with the question-and-answer session. First question is from,15
HDFC,HDFC Bank,Banking,Q3FY25,Mahrukh Adajania,Analyst,"Sir, my first question is on the LDR. You did allude to it. But when do you think now you would",21
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"Okay. Thank you, Mahrukh. I'll take that. The first thing you touched upon is the LDR from a",18
HDFC,HDFC Bank,Banking,Q3FY25,Mahrukh Adajania,Analyst,But did the 5 billion come this quarter only then?,10
HDFC,HDFC Bank,Banking,Q3FY25,Mahrukh Adajania,Analyst,In December. Okay. And what would be the size of the portfolio? Any such indication you could,17
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,Our agri portfolio is published. You'll be able to see the...,11
HDFC,HDFC Bank,Banking,Q3FY25,Mahrukh Adajania,Analyst,"No, the size of the portfolio on which the provision was taken.",12
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"No, that's not consequent to this at all because it depends on loan item and what is the scale of",20
HDFC,HDFC Bank,Banking,Q3FY25,Moderator,Moderator,Next question is from the line of Kunal Shah from Citigroup.,11
HDFC,HDFC Bank,Banking,Q3FY25,Kunal Shah,Analyst,"Yes. So again, getting on to the question on LDR and deposit growth in particular. So if we want",19
HDFC,HDFC Bank,Banking,Q3FY25,Sashidhar Jagdishan,Management,"See, let me take this and maybe Srini and Kaizad can add into this if required. Kunal, if you recall,",20
HDFC,HDFC Bank,Banking,Q3FY25,Kunal Shah,Analyst,"Sure. And anything on bulk deposits rundown, quantification, if possible?",10
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"Like more than quantification. I mean, Kunal, that's part of the business. There are certain segments",16
HDFC,HDFC Bank,Banking,Q3FY25,Sashidhar Jagdishan,Management,"So you're right, Kunal. Just to supplement what Srini is saying. The good part is retail has grown",18
HDFC,HDFC Bank,Banking,Q3FY25,Kunal Shah,Analyst,"Got it. And one last question on labor code. So the impact of almost 8-odd billion, looking at our",19
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"Good point. Thanks for raising that. One, it is an estimate given whatever information that we",16
HDFC,HDFC Bank,Banking,Q3FY25,Moderator,Moderator,Thank you very much. Next question is from the line of Chintan from Autonomous. Please go,16
HDFC,HDFC Bank,Banking,Q3FY25,Chintan,Analyst,"Hi, good evening. May I get into the LDR again, please? So Sashi, please did I hear you correctly",19
HDFC,HDFC Bank,Banking,Q3FY25,Sashidhar Jagdishan,Management,"Chintan, thanks for asking. I've given you a broad range because I don't want to box myself with",18
HDFC,HDFC Bank,Banking,Q3FY25,Chintan,Analyst,"Appreciate that. I mean if you're trading off EPS growth for slightly slower ROA improvement,",15
HDFC,HDFC Bank,Banking,Q3FY25,Kaizad Bharucha,Analyst,"So if I got the question right, you want to know the trend for asset quality and how it is looking.",21
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"Perfectly good. There will be seasonality in agri segment. Outside of that, every segment, including",15
HDFC,HDFC Bank,Banking,Q3FY25,Chintan,Analyst,"Yes. Thank you. And just on growth momentum, are you seeing things improve generally in the",16
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"In the economy, the growth momentum, yes, if you look at some of those indicators that we have",18
HDFC,HDFC Bank,Banking,Q3FY25,Moderator,Moderator,Thank you. Next question is from the line of Nitin Aggarwal from Motilal Oswal. Please go ahead.,17
HDFC,HDFC Bank,Banking,Q3FY25,Nitin Aggarwal,Analyst,"Yes, hi. Good evening and thanks a lot for the opportunity. I have a question on the branch",18
HDFC,HDFC Bank,Banking,Q3FY25,Sashidhar Jagdishan,Management,"Nitin, repeat that. Nitin, repeat that? We could not hear you?",11
HDFC,HDFC Bank,Banking,Q3FY25,Nitin Aggarwal,Analyst,"Sorry. So I was also saying that related to this, if you look at the branch expansion run rate, every",20
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"Okay. So I'll get started with the last one first, which is to do with the branches. Nitin, you can't",20
HDFC,HDFC Bank,Banking,Q3FY25,Nitin Aggarwal,Analyst,"Right. See, the reason to ask this is also because while advances side is still in our control, we can",20
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"See Nitin these get benchmarked by district, by our presence in those districts, that's how we",16
HDFC,HDFC Bank,Banking,Q3FY25,Nitin Aggarwal,Analyst,"Okay, Sure. Thanks, Srini. Thanks for providing that color. Wish you all the best.",14
HDFC,HDFC Bank,Banking,Q3FY25,Moderator,Moderator,Thank you. Next question is from the line of Suresh Ganapathy from Macquarie Capital. Please,15
HDFC,HDFC Bank,Banking,Q3FY25,Suresh Ganapathy,Analyst,Yes. So first question is on LCR. What would be this quarter? And how it would move post the,19
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"No. The new guidelines, we don't expect any material change that can impact us.",14
HDFC,HDFC Bank,Banking,Q3FY25,Suresh Ganapathy,Analyst,"Okay. And just a question on margins itself. It's been almost 9 quarters since the merger, your",17
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"Suresh, if you think about the margin, the most important lever on the margin is the cost of funds,",19
HDFC,HDFC Bank,Banking,Q3FY25,Moderator,Moderator,Thank you. Next question is from the line of Prakhar Sharma from Jefferies India. Please go ahead.,17
HDFC,HDFC Bank,Banking,Q3FY25,Prakhar Sharma,Analyst,"Thank you, everyone and congratulations on the results. Just wanted to delve on this deposit",15
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"The second aspect of the question I didn't get, probably we will see. But as far as the rate of growth",21
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"No, I didn't give you a number. I said it's a good double-digit, and everything else was in single",19
HDFC,HDFC Bank,Banking,Q3FY25,Prakhar Sharma,Analyst,"Okay. And is there a way to just give a context of within your total deposits, 83% is classified as",20
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"I don't think we have published that. But yes, when we say that is a branch-driven deposits where",18
HDFC,HDFC Bank,Banking,Q3FY25,Moderator,Moderator,Next question is from the line of Abhishek Murarka from HSBC.,11
HDFC,HDFC Bank,Banking,Q3FY25,Abhishek Murarka,Analyst,"So Srini, going back to the branch addition question, and thanks for giving so much color. But just",18
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"Yes. To answer in short, 5% to 7% implies 500 to 700 branches annual. I don't believe that, that",19
HDFC,HDFC Bank,Banking,Q3FY25,Sashidhar Jagdishan,Management,"Abhishek, just to add to what Srini is saying. If you've seen the last cohort of what he just said in",21
HDFC,HDFC Bank,Banking,Q3FY25,Abhishek Murarka,Analyst,"Sure. So Sashi, as I understand, that's a great point for making that point. So today, about 50% of",19
HDFC,HDFC Bank,Banking,Q3FY25,Sashidhar Jagdishan,Management,"Whether it's 40%, 50%, 60%, we will keep on recalibrating because there are a lot of things that",18
HDFC,HDFC Bank,Banking,Q3FY25,Abhishek Murarka,Analyst,"Sure. Thank you for that. And the second thing is on credit cost. Now if I look at your net slippages,",21
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"Abhishek, a couple of things. One is the slippages. If you're looking at excluding agri slippages,",16
HDFC,HDFC Bank,Banking,Q3FY25,Abhishek Murarka,Analyst,"Sure, that's what I was referring to. So net of your recoveries, etcetera, it should keep coming down",18
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"See, in a growing book, if the slippage is steady, the losses are steady, recoveries are steady. I don't",19
HDFC,HDFC Bank,Banking,Q3FY25,Abhishek Murarka,Analyst,"So 50, 55 is more or less BAU is what you're seeing?",12
HDFC,HDFC Bank,Banking,Q3FY25,Abhishek Murarka,Analyst,"No, no, no, no credit cost. Okay. I'll take this offline. Never mind. That’s probably not saying",17
HDFC,HDFC Bank,Banking,Q3FY25,Sashidhar Jagdishan,Management,"No, actually, great question, Abhishek. I think if you really look at it, the segment that we are",18
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"I want to add one thing on the card, particularly the card revolving aspect of it, right, which is if",20
HDFC,HDFC Bank,Banking,Q3FY25,Abhishek Murarka,Analyst,Got it. Got it. Thank you so much for answering all those questions and all the best. Thank you.,19
HDFC,HDFC Bank,Banking,Q3FY25,Moderator,Moderator,Thank you very much. Next question is from the line of Jayant Kharote from Axis Capital. Please,17
HDFC,HDFC Bank,Banking,Q3FY25,Jayant Kharote,Analyst,"Thanks for the opportunity. Sir, one question is on your loan growth broad guidance of above",16
HDFC,HDFC Bank,Banking,Q3FY25,Kaizad Bharucha,Analyst,"So our understanding as of now is next year, we expect system growth to be between 12% to 13%,",19
HDFC,HDFC Bank,Banking,Q3FY25,Jayant Kharote,Analyst,"Great, sir. I think this answers you're working with the 12 to 13 range at least. Second part is, on a",21
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"See, we are addressing competition only through relationship and not through pricing. Mortgage",13
HDFC,HDFC Bank,Banking,Q3FY25,Kaizad Bharucha,Analyst,"Having said that, Srini, absolutely in order. I think we do continue to be the largest financiers in",18
HDFC,HDFC Bank,Banking,Q3FY25,Jayant Kharote,Analyst,"And your market reading is, as of now, we are not in that situation where aggression is eroding",18
HDFC,HDFC Bank,Banking,Q3FY25,Kaizad Bharucha,Analyst,"I'm sorry, I didn't catch your question. Can you repeat it, please?",12
HDFC,HDFC Bank,Banking,Q3FY25,Jayant Kharote,Analyst,"So not for HDFC, but probably for broader system. Are you seeing that aggression in the auto",17
HDFC,HDFC Bank,Banking,Q3FY25,Kaizad Bharucha,Analyst,"Yes. We've seen it not only in auto, but also in the home loan product. So these are two products",20
HDFC,HDFC Bank,Banking,Q3FY25,Jayant Kharote,Analyst,Great. This is very helpful. Thank you and all the best.,11
HDFC,HDFC Bank,Banking,Q3FY25,Moderator,Moderator,"Thank you very much. Ladies and gentlemen, we have come to the end of the allotted time for the",19
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"Okay. Thank you, Nirav, and thanks to all the participants for taking the time to attend. At the",18
HDFC,HDFC Bank,Banking,Q3FY25,Sashidhar Jagdishan,Management,Thank you all. Thank you very much for all the hard work.,12
HDFC,HDFC Bank,Banking,Q3FY25,Moderator,Moderator,"On behalf of HDFC Bank Limited, that concludes this conference. Thank you for joining us, and",16
HDFC,HDFC Bank,Banking,Q4FY25,Moderator,Moderator,"Ladies and gentlemen, good day, and welcome to HDFC Bank Limited Q4 and Full Year FY 2026",17
HDFC,HDFC Bank,Banking,Q4FY25,Srinivasan Vaidyanathan,Management,"Thank you, Neerav. Good evening, and warm welcome to all the participants. Today, we have with",16
HDFC,HDFC Bank,Banking,Q4FY25,Sashidhar Jagdishan,Management,"Thank you, Srini, and thank you all. Good afternoon to you, and welcome to the full year FY26",18
HDFC,HDFC Bank,Banking,Q4FY25,Srinivasan Vaidyanathan,Management,"Thank you, Sashi. Nirav, with that, we can open it up for questions, please.",14
HDFC,HDFC Bank,Banking,Q4FY25,Moderator,Moderator,Thank you very much. We will now begin with the question-and-answer session. The first question,15
HDFC,HDFC Bank,Banking,Q4FY25,Mahrukh Adajania,Analyst,"Hi. I just have a few questions. Firstly, in terms of growth next year, what would be the key drivers?",20
HDFC,HDFC Bank,Banking,Q4FY25,Kaizad Bharucha,Analyst,"So Mahrukh, Kaizad here. If I got your question as to what would be the growth drivers. First, on",19
HDFC,HDFC Bank,Banking,Q4FY25,Mahrukh Adajania,Analyst,Got it. So what kind of growth trajectory should we look at for FY27? Because I guess the earlier,19
HDFC,HDFC Bank,Banking,Q4FY25,Kaizad Bharucha,Analyst,"Yes. So Mahrukh, if you really see, our loan growth last year was 5%, and our loan growth this",19
HDFC,HDFC Bank,Banking,Q4FY25,Moderator,Moderator,Next question is from the line of Nitin Aggarwal from Motilal Oswal.,12
