ticker,company,sector,quarter,speaker,role,utterance,word_count,sentiment,positive_score,negative_score,neutral_score,confidence
HDFC,HDFC Bank,Banking,Q2FY25,Srinivasan Vaidyanathan,Management,"Yes. Rikin, the first thing is in terms of the cost of funds, every balance sheet has got a structure, a",21,neutral,0.052370548248291016,0.019287027418613434,0.9283424019813538,0.9283424019813538
HDFC,HDFC Bank,Banking,Q2FY25,Srinivasan Vaidyanathan,Management,"Abhishek, so going into one particular product rate, all I will tell you is that this is incremental to the",20,neutral,0.04457627236843109,0.029046321287751198,0.9263774156570435,0.9263774156570435
HDFC,HDFC Bank,Banking,Q2FY25,Srinivasan Vaidyanathan,Management,"First on the card overall, first is that the card growth I alluded to, I think it is 1-1.5 million new card",22,neutral,0.06090730428695679,0.017453454434871674,0.9216392040252686,0.9216392040252686
HDFC,HDFC Bank,Banking,Q2FY25,Sashidhar Jagdishan,Management,"See, very similar to what Kaizad and Srini have mentioned, I just wanted to add that there will be",19,neutral,0.1317734271287918,0.01344361063092947,0.8547829985618591,0.8547829985618591
HDFC,HDFC Bank,Banking,Q2FY25,Srinivasan Vaidyanathan,Management,"Normally, it has been between 65% to 75% or so is existing, and that has been the level at which we",21,neutral,0.050136223435401917,0.029443945735692978,0.9204198718070984,0.9204198718070984
HDFC,HDFC Bank,Banking,Q2FY25,Ravi Purohit,Management,"Thanks for the opportunity and happy Diwali to the entire team of HDFC Bank. So, I have two",18,neutral,0.2557116150856018,0.009403475560247898,0.7348848581314087,0.7348848581314087
HDFC,HDFC Bank,Banking,Q2FY25,Srinivasan Vaidyanathan,Management,"The first one is simple. Yes, I did mention to Mahrukh and to another person that the 10 basis points",20,neutral,0.04342593625187874,0.027963923290371895,0.9286101460456848,0.9286101460456848
HDFC,HDFC Bank,Banking,Q2FY25,Ravi Purohit,Management,"And sir, in the RBI policy recently, they had mentioned about Indian banks being allowed to",16,neutral,0.04920743405818939,0.027896592393517494,0.9228960275650024,0.9228960275650024
HDFC,HDFC Bank,Banking,Q2FY25,Ravi Purohit,Management,Okay. Great. Thanks a lot and once again seasons greetings to everyone.,12,positive,0.7674694061279297,0.013798405416309834,0.21873211860656738,0.7674694061279297
HDFC,HDFC Bank,Banking,Q2FY25,"Mr. Vaidyanathan for closing comments.
Srinivasan Vaidyanathan",Management,Thank you. I want to take this opportune time to wish all of you a very happy festival time with your,21,positive,0.5617882013320923,0.015303474850952625,0.42290833592414856,0.5617882013320923
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"Okay. Thank you, Nirav. Good evening, and a warm welcome to all the participants. At the outset,",17,neutral,0.20586101710796356,0.011628818698227406,0.7825102210044861,0.7825102210044861
HDFC,HDFC Bank,Banking,Q3FY25,Sashidhar Jagdishan,Management,"Good evening, friends. Thank you very much for joining in on a Saturday evening. I know it's",17,neutral,0.3211125433444977,0.015013785101473331,0.6638736724853516,0.6638736724853516
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"Okay. Thank you, Mahrukh. I'll take that. The first thing you touched upon is the LDR from a",18,neutral,0.11173927038908005,0.012487505562603474,0.8757732510566711,0.8757732510566711
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,Our agri portfolio is published. You'll be able to see the...,11,neutral,0.1388765424489975,0.010370652191340923,0.8507527709007263,0.8507527709007263
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"No, that's not consequent to this at all because it depends on loan item and what is the scale of",20,neutral,0.026880480349063873,0.06615324318408966,0.9069662690162659,0.9069662690162659
HDFC,HDFC Bank,Banking,Q3FY25,Sashidhar Jagdishan,Management,"See, let me take this and maybe Srini and Kaizad can add into this if required. Kunal, if you recall,",20,neutral,0.048883333802223206,0.019698526710271835,0.9314181208610535,0.9314181208610535
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"Like more than quantification. I mean, Kunal, that's part of the business. There are certain segments",16,neutral,0.03810356557369232,0.027645131573081017,0.9342513084411621,0.9342513084411621
HDFC,HDFC Bank,Banking,Q3FY25,Sashidhar Jagdishan,Management,"So you're right, Kunal. Just to supplement what Srini is saying. The good part is retail has grown",18,neutral,0.13093875348567963,0.0162767693400383,0.8527844548225403,0.8527844548225403
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"Good point. Thanks for raising that. One, it is an estimate given whatever information that we",16,neutral,0.07546579092741013,0.0185000691562891,0.9060341715812683,0.9060341715812683
HDFC,HDFC Bank,Banking,Q3FY25,Sashidhar Jagdishan,Management,"Chintan, thanks for asking. I've given you a broad range because I don't want to box myself with",18,neutral,0.09125111252069473,0.01702597364783287,0.8917229175567627,0.8917229175567627
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"Perfectly good. There will be seasonality in agri segment. Outside of that, every segment, including",15,neutral,0.1052531898021698,0.01700466126203537,0.8777421712875366,0.8777421712875366
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"In the economy, the growth momentum, yes, if you look at some of those indicators that we have",18,neutral,0.06940234452486038,0.01721421256661415,0.9133833646774292,0.9133833646774292
HDFC,HDFC Bank,Banking,Q3FY25,Sashidhar Jagdishan,Management,"Nitin, repeat that. Nitin, repeat that? We could not hear you?",11,neutral,0.0327228419482708,0.17344142496585846,0.7938356995582581,0.7938356995582581
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"Okay. So I'll get started with the last one first, which is to do with the branches. Nitin, you can't",20,neutral,0.029481371864676476,0.12739907205104828,0.8431195616722107,0.8431195616722107
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"See Nitin these get benchmarked by district, by our presence in those districts, that's how we",16,neutral,0.11494200676679611,0.011182521469891071,0.8738754391670227,0.8738754391670227
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"No. The new guidelines, we don't expect any material change that can impact us.",14,neutral,0.04878691956400871,0.046890679746866226,0.9043224453926086,0.9043224453926086
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"Suresh, if you think about the margin, the most important lever on the margin is the cost of funds,",19,neutral,0.05300420895218849,0.03503330051898956,0.9119624495506287,0.9119624495506287
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"The second aspect of the question I didn't get, probably we will see. But as far as the rate of growth",21,neutral,0.0739981085062027,0.030456028878688812,0.8955458998680115,0.8955458998680115
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"No, I didn't give you a number. I said it's a good double-digit, and everything else was in single",19,neutral,0.05769478902220726,0.031924616545438766,0.9103805422782898,0.9103805422782898
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"I don't think we have published that. But yes, when we say that is a branch-driven deposits where",18,neutral,0.029850754886865616,0.0359758585691452,0.9341734051704407,0.9341734051704407
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"Yes. To answer in short, 5% to 7% implies 500 to 700 branches annual. I don't believe that, that",19,neutral,0.05942792072892189,0.048109885305166245,0.8924621939659119,0.8924621939659119
HDFC,HDFC Bank,Banking,Q3FY25,Sashidhar Jagdishan,Management,"Abhishek, just to add to what Srini is saying. If you've seen the last cohort of what he just said in",21,neutral,0.03044682741165161,0.05279240384697914,0.9167608022689819,0.9167608022689819
HDFC,HDFC Bank,Banking,Q3FY25,Sashidhar Jagdishan,Management,"Whether it's 40%, 50%, 60%, we will keep on recalibrating because there are a lot of things that",18,neutral,0.07972493767738342,0.013648202642798424,0.9066268801689148,0.9066268801689148
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"Abhishek, a couple of things. One is the slippages. If you're looking at excluding agri slippages,",16,neutral,0.033059846609830856,0.22669854760169983,0.7402415871620178,0.7402415871620178
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"See, in a growing book, if the slippage is steady, the losses are steady, recoveries are steady. I don't",19,neutral,0.17793157696723938,0.29723089933395386,0.5248374938964844,0.5248374938964844
HDFC,HDFC Bank,Banking,Q3FY25,Sashidhar Jagdishan,Management,"No, actually, great question, Abhishek. I think if you really look at it, the segment that we are",18,neutral,0.05438023433089256,0.020370731130242348,0.9252489805221558,0.9252489805221558
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"I want to add one thing on the card, particularly the card revolving aspect of it, right, which is if",20,neutral,0.06967031210660934,0.013360262848436832,0.9169694781303406,0.9169694781303406
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"See, we are addressing competition only through relationship and not through pricing. Mortgage",13,neutral,0.0774860605597496,0.013622256927192211,0.9088917374610901,0.9088917374610901
HDFC,HDFC Bank,Banking,Q3FY25,Srinivasan Vaidyanathan,Management,"Okay. Thank you, Nirav, and thanks to all the participants for taking the time to attend. At the",18,neutral,0.15655259788036346,0.01026666909456253,0.8331807851791382,0.8331807851791382
HDFC,HDFC Bank,Banking,Q3FY25,Sashidhar Jagdishan,Management,Thank you all. Thank you very much for all the hard work.,12,positive,0.7545853853225708,0.01613580621778965,0.22927887737751007,0.7545853853225708
HDFC,HDFC Bank,Banking,Q4FY25,Srinivasan Vaidyanathan,Management,"Thank you, Neerav. Good evening, and warm welcome to all the participants. Today, we have with",16,positive,0.5699324011802673,0.012419572100043297,0.4176480174064636,0.5699324011802673
HDFC,HDFC Bank,Banking,Q4FY25,Sashidhar Jagdishan,Management,"Thank you, Srini, and thank you all. Good afternoon to you, and welcome to the full year FY26",18,positive,0.5503363013267517,0.015850448980927467,0.4338132441043854,0.5503363013267517
HDFC,HDFC Bank,Banking,Q4FY25,Srinivasan Vaidyanathan,Management,"Thank you, Sashi. Nirav, with that, we can open it up for questions, please.",14,neutral,0.0726495012640953,0.011608876287937164,0.9157416224479675,0.9157416224479675
HDFC,HDFC Bank,Banking,Q4FY25,Srinivasan Vaidyanathan,Management,"Okay. Let me take that, if that's okay. See, if you look at the quarter, the INR 2.45 lakh crores of",21,neutral,0.04486963897943497,0.03208126872777939,0.9230490326881409,0.9230490326881409
HDFC,HDFC Bank,Banking,Q4FY25,Srinivasan Vaidyanathan,Management,"Yes. If you look at it, the liquidity, you look at the system, what kind of funds that have been",20,neutral,0.042214285582304,0.0275121983140707,0.9302735924720764,0.9302735924720764
HDFC,HDFC Bank,Banking,Q4FY25,Sashidhar Jagdishan,Management,Okay. Let me take one by one. The first one is on the growth in the system. At least if you see,22,neutral,0.060452479869127274,0.017623350024223328,0.9219241142272949,0.9219241142272949
HDFC,HDFC Bank,Banking,Q4FY25,Sashidhar Jagdishan,Management,"So if we have mobilized INR 3.9 2.7 lakh crores for the full year, 47% is that. Now in terms of the",22,neutral,0.06525227427482605,0.05069401115179062,0.8840537071228027,0.8840537071228027
HDFC,HDFC Bank,Banking,Q4FY25,Srinivasan Vaidyanathan,Management,"Kunal, in the past, we have mentioned that our endeavor for LCR is to be between 110% and",18,neutral,0.221750870347023,0.008367796428501606,0.7698813676834106,0.7698813676834106
HDFC,HDFC Bank,Banking,Q4FY25,Pranav,Management,"Thanks for taking my questions. My first question, Srini, is more on the guidance. I think if I heard",19,neutral,0.04977841302752495,0.02223174273967743,0.9279898405075073,0.9279898405075073
HDFC,HDFC Bank,Banking,Q4FY25,Srinivasan Vaidyanathan,Management,"So let me talk about what you ascribed to the borrowings mix changing. But yes, changing of the",18,neutral,0.08844562619924545,0.029674794524908066,0.8818795680999756,0.8818795680999756
HDFC,HDFC Bank,Banking,Q4FY25,Pranav,Management,"Understood. See, if I may just ask a follow-up. My question is more on relative. So hypothetically,",17,neutral,0.03458070382475853,0.03722003474831581,0.9281992316246033,0.9281992316246033
HDFC,HDFC Bank,Banking,Q4FY25,Srinivasan Vaidyanathan,Management,"Yes. If all else remaining same, that means no other factors play in, borrowing percentage coming",16,neutral,0.05960020422935486,0.01729322411119938,0.9231065511703491,0.9231065511703491
HDFC,HDFC Bank,Banking,Q4FY25,Pranav,Management,"Okay. Got it. On the first question on the metric, I think I heard you say that you focus more on",21,neutral,0.08581399917602539,0.01802707649767399,0.8961588740348816,0.8961588740348816
HDFC,HDFC Bank,Banking,Q4FY25,Srinivasan Vaidyanathan,Management,"ROA is what we should focus on. PPOP is an intermediate, right? I mean you take higher risk and",19,neutral,0.05196315795183182,0.027391554787755013,0.9206452965736389,0.9206452965736389
HDFC,HDFC Bank,Banking,Q4FY25,Srinivasan Vaidyanathan,Management,"Yes, profit growth and returns. Top line growth and returns",10,neutral,0.1482469141483307,0.01413868647068739,0.8376144170761108,0.8376144170761108
HDFC,HDFC Bank,Banking,Q4FY25,Srinivasan Vaidyanathan,Management,"Yes. Seshadri, if you look at the cost growth that we have, we have seen that at a level almost at,",21,neutral,0.4742240905761719,0.011924694292247295,0.5138512253761292,0.5138512253761292
HDFC,HDFC Bank,Banking,Q4FY25,Sashidhar Jagdishan,Management,"Which is what I mentioned, Seshadri, that if we just focus on the investments that we have made",18,neutral,0.06814200431108475,0.01446797326207161,0.9173900485038757,0.9173900485038757
HDFC,HDFC Bank,Banking,Q4FY25,Sashidhar Jagdishan,Management,"Thank you, Kaizad. That's extremely important as to what we are looking at from a mortgage book",17,neutral,0.13184763491153717,0.009462573565542698,0.8586897253990173,0.8586897253990173
HDFC,HDFC Bank,Banking,Q4FY25,"Thank you.
Srinivasan Vaidyanathan",Management,Okay. One thing that you touched upon is about the investment yield. Investment yields have been,16,neutral,0.07489562779664993,0.0334865041077137,0.8916178345680237,0.8916178345680237
HDFC,HDFC Bank,Banking,Q4FY25,Srinivasan Vaidyanathan,Management,"See, Rikin, I do want you to realize that you should appreciate that there is something called",17,neutral,0.2685258984565735,0.012363591231405735,0.7191104888916016,0.7191104888916016
HDFC,HDFC Bank,Banking,Q4FY25,Srinivasan Vaidyanathan,Management,"The other one you talked about the cost of funds, I think we published the cost of funds, which is",20,neutral,0.031156150624155998,0.053485140204429626,0.9153587222099304,0.9153587222099304
HDFC,HDFC Bank,Banking,Q4FY25,Srinivasan Vaidyanathan,Management,"Residual repricing, if everything else remains the same, there will be further reduction coming on",15,negative,0.060550980269908905,0.655877411365509,0.2835715711116791,0.655877411365509
HDFC,HDFC Bank,Banking,Q4FY25,Srinivasan Vaidyanathan,Management,There is some negative impact. If you see that the rate of growth on the treasury income is modest.,19,negative,0.04850054904818535,0.5741841197013855,0.37731534242630005,0.5741841197013855
HDFC,HDFC Bank,Banking,Q4FY25,Srinivasan Vaidyanathan,Management,"Again, I'll first take the third-party products. Yes, the third-party products revenue growth has been",15,positive,0.7730839848518372,0.010771984234452248,0.21614407002925873,0.7730839848518372
HDFC,HDFC Bank,Banking,Q4FY25,Srinivasan Vaidyanathan,Management,Nothing really to read into it. It's just a question of our RMs are engaged as much as they are,20,neutral,0.036154020577669144,0.21992932260036469,0.7439166307449341,0.7439166307449341
HDFC,HDFC Bank,Banking,Q4FY25,Srinivasan Vaidyanathan,Management,"Thank you. Thank you all for participating today. We are closing at the appointed time, which is",17,neutral,0.035652391612529755,0.018670685589313507,0.9456769227981567,0.9456769227981567
HUL,Hindustan Unilever,FMCG,Q1FY25,Yogesh Mulgaonkar,Management,"Welcome to the conference call of Hindustan Unilever Limited. This evening, we",12,neutral,0.09789897501468658,0.008471531793475151,0.8936294913291931,0.8936294913291931
HUL,Hindustan Unilever,FMCG,Q1FY25,Rohit Jawa,Management,"Thank you, Yogesh. Good afternoon, everyone. Thank you for joining us on the",13,positive,0.5871194005012512,0.01503706444054842,0.39784350991249084,0.5871194005012512
HUL,Hindustan Unilever,FMCG,Q1FY25,"Over to you.
Priya Nair",Management,"Thank you, Rohit. I am honored to be back. HUL is an exceptional business with a",16,positive,0.6227983236312866,0.010526132769882679,0.3666755259037018,0.6227983236312866
HUL,Hindustan Unilever,FMCG,Q1FY25,Rohit Jawa,Management,I will now hand over to Ritesh to follow the next section.,12,neutral,0.04304046556353569,0.014193202368915081,0.9427663683891296,0.9427663683891296
HUL,Hindustan Unilever,FMCG,Q1FY25,Ritesh Tiwari,Management,"Thank you, Rohit. Thank you, Priya. Good evening, everyone. I will now cover",13,neutral,0.0611763671040535,0.022840630263090134,0.9159830212593079,0.9159830212593079
HUL,Hindustan Unilever,FMCG,Q1FY25,Yogesh Mulgaonkar,Management,"Thank you, Rohit, Priya and Ritesh. With this, we now move to Q&A. The Q&A",15,neutral,0.06609340012073517,0.011572190560400486,0.9223344922065735,0.9223344922065735
HUL,Hindustan Unilever,FMCG,Q1FY25,Ritesh Tiwari,Management,"Yes, thanks Abneesh. So, let me pick this up. So, Beverage, as you know the tea",16,neutral,0.04608476907014847,0.021102800965309143,0.9328124523162842,0.9328124523162842
HUL,Hindustan Unilever,FMCG,Q1FY25,Ritesh Tiwari,Management,"Yeah. So, talking about OZiva and Minimalist, both put together now, it's a Rs. 1,000",15,neutral,0.07666251063346863,0.016135917976498604,0.9072015881538391,0.9072015881538391
HUL,Hindustan Unilever,FMCG,Q1FY25,Rohit Jawa,Management,"What we are really saying is basically, we started building liquid detergents",12,neutral,0.1380489468574524,0.014743013307452202,0.8472080826759338,0.8472080826759338
HUL,Hindustan Unilever,FMCG,Q1FY25,Rohit Jawa,Management,"Thanks, Abneesh, for being always the first. We like that very much. Thank you",14,neutral,0.18652158975601196,0.01340765506029129,0.8000708222389221,0.8000708222389221
HUL,Hindustan Unilever,FMCG,Q1FY25,Ritesh Tiwari,Management,"Yeah. So if I just segment the foods business into its component, so Tea has seen",16,neutral,0.062169041484594345,0.015114412643015385,0.9227165579795837,0.9227165579795837
HUL,Hindustan Unilever,FMCG,Q1FY25,Rohit Jawa,Management,If I may add that we have seen broad-based growth in foods this time. We have,16,positive,0.8872594833374023,0.008544640615582466,0.10419593751430511,0.8872594833374023
HUL,Hindustan Unilever,FMCG,Q1FY25,Rohit Jawa,Management,Let me paint the picture of the market and request Ritesh to talk about the future.,16,neutral,0.08419710397720337,0.01356522273272276,0.9022376537322998,0.9022376537322998
HUL,Hindustan Unilever,FMCG,Q1FY25,Ritesh Tiwari,Management,"Yes. So, as Rohit mentioned that if I look at the overall FMCG market, we have",16,neutral,0.10273398458957672,0.010222363285720348,0.8870436549186707,0.8870436549186707
HUL,Hindustan Unilever,FMCG,Q1FY25,Rohit Jawa,Management,Let me just address the first question on our confidence in skin growth part of the,16,neutral,0.08402884751558304,0.013543140143156052,0.9024280309677124,0.9024280309677124
HUL,Hindustan Unilever,FMCG,Q1FY25,Ritesh Tiwari,Management,"So, let me pick it up. So, overall, Laitka the margin that we made in this quarter for",18,positive,0.8864376544952393,0.014733480289578438,0.09882883727550507,0.8864376544952393
HUL,Hindustan Unilever,FMCG,Q1FY25,Rohit Jawa,Management,"So, we're very happy with our Skin Cleansing performance. We have had an all-",14,positive,0.9395120143890381,0.01401628740131855,0.04647168517112732,0.9395120143890381
HUL,Hindustan Unilever,FMCG,Q1FY25,Ritesh Tiwari,Management,"Yes. So, when you ask, Manoj, volume and mix part, are you talking HUL, are you",16,neutral,0.03349471092224121,0.03855204954743385,0.9279532432556152,0.9279532432556152
HUL,Hindustan Unilever,FMCG,Q1FY25,Ritesh Tiwari,Management,"Yes. So, if I talk about HUL numbers to start with. So, this quarter, for example, we",17,neutral,0.039758507162332535,0.02780446596443653,0.932437002658844,0.932437002658844
HUL,Hindustan Unilever,FMCG,Q1FY25,Ritesh Tiwari,Management,"Skin Cleansing, Manoj, remember, I've spoken sometime back as well. It is one of",14,neutral,0.04485361650586128,0.02884594351053238,0.9263004064559937,0.9263004064559937
HUL,Hindustan Unilever,FMCG,Q1FY25,Rohit Jawa,Management,"On Glow & Lovely, which is an iconic brand used by more than half the",15,neutral,0.18241940438747406,0.010043848305940628,0.807536780834198,0.807536780834198
HUL,Hindustan Unilever,FMCG,Q1FY25,Rohit Jawa,Management,It's there because it's done very well in the summers and it's really a summer focus,16,neutral,0.2504006028175354,0.01777832582592964,0.7318210601806641,0.7318210601806641
HUL,Hindustan Unilever,FMCG,Q1FY25,"Thank you.
Rohit Jawa",Management,We are focused on it especially in the summer season and that's why we did a,16,neutral,0.18897810578346252,0.015691569074988365,0.795330286026001,0.795330286026001
HUL,Hindustan Unilever,FMCG,Q1FY25,Ritesh Tiwari,Management,"Yeah, so rural to start with, Vivek, first of all as a context is one third of the business",19,neutral,0.05322135239839554,0.017465775832533836,0.9293128848075867,0.9293128848075867
HUL,Hindustan Unilever,FMCG,Q1FY25,Rohit Jawa,Management,And the growth is sustaining. It's not that we are suddenly seeing a massive,14,positive,0.7503594756126404,0.04203446954488754,0.20760607719421387,0.7503594756126404
HUL,Hindustan Unilever,FMCG,Q1FY25,Ritesh Tiwari,Management,And hence to Rohit's point the operating word I will add to it is gradual recovery,16,neutral,0.08985045552253723,0.026127291843295097,0.8840222358703613,0.8840222358703613
HUL,Hindustan Unilever,FMCG,Q1FY25,Ritesh Tiwari,Management,"The chart, Vivek, just to clarify it's an MAT trend as we called out and if you see",18,neutral,0.04752100259065628,0.02751711569726467,0.9249619245529175,0.9249619245529175
HUL,Hindustan Unilever,FMCG,Q1FY25,Ritesh Tiwari,Management,"Yes, so overall if I look, Vivek, we have a Rs. 2,000 crore portfolio I had mentioned",17,neutral,0.06255869567394257,0.019822293892502785,0.9176190495491028,0.9176190495491028
HUL,Hindustan Unilever,FMCG,Q1FY25,Rohit Jawa,Management,"But just to specifically talk about say OZiva, in fact just a few weeks back we had",17,neutral,0.07537597417831421,0.015275699086487293,0.9093483090400696,0.9093483090400696
HUL,Hindustan Unilever,FMCG,Q1FY25,Rohit Jawa,Management,"We look at it more as a portfolio play, so we have as we have said before we have",19,neutral,0.06354636698961258,0.014917618595063686,0.9215360283851624,0.9215360283851624
HUL,Hindustan Unilever,FMCG,Q1FY25,Amit,Management,"Hi, Thank you so much for taking my question. So, my question is on Minimalist",15,neutral,0.0694231390953064,0.024078013375401497,0.9064988493919373,0.9064988493919373
HUL,Hindustan Unilever,FMCG,Q1FY25,Ritesh Tiwari,Management,"Yes, so just to clarify when we quoted the number of more than 25% growth, we",16,neutral,0.14553765952587128,0.012731291353702545,0.8417310118675232,0.8417310118675232
HUL,Hindustan Unilever,FMCG,Q1FY25,"Hindustan Unilever.
Amit",Management,"Got it. That's very helpful and let me just stretch it a little bit on, because I think",18,neutral,0.14815394580364227,0.011823357082903385,0.8400227427482605,0.8400227427482605
HUL,Hindustan Unilever,FMCG,Q1FY25,Rohit Jawa,Management,"We acknowledge that you need more than just a few big core brands, which is",15,neutral,0.09828177094459534,0.011447642929852009,0.8902706503868103,0.8902706503868103
HUL,Hindustan Unilever,FMCG,Q1FY25,Amit,Management,"That's very helpful, Rohit. Thank you so much for that and can I ask just one small",17,neutral,0.05811861902475357,0.020672708749771118,0.9212086796760559,0.9212086796760559
HUL,Hindustan Unilever,FMCG,Q1FY25,Rohit Jawa,Management,"So, we are doing three main actions. First of all, we are not yet above water fully",17,neutral,0.18187706172466278,0.01878521591424942,0.7993376851081848,0.7993376851081848
HUL,Hindustan Unilever,FMCG,Q1FY25,Amit,Management,"Okay. Thanks so much, Rohit. Thanks for the details this time. Wish you all the best.",16,neutral,0.25632816553115845,0.0195052158087492,0.7241666316986084,0.7241666316986084
HUL,Hindustan Unilever,FMCG,Q1FY25,Ritesh Tiwari,Management,"So overall on Home Care as you rightly alluded, Percy, that we have grown high-",15,positive,0.8916990756988525,0.019791830331087112,0.08850909769535065,0.8916990756988525
HUL,Hindustan Unilever,FMCG,Q1FY25,Ritesh Tiwari,Management,What happens for liquids you see it's still a concentrated market with few players.,14,neutral,0.036620184779167175,0.10213129222393036,0.8612485527992249,0.8612485527992249
HUL,Hindustan Unilever,FMCG,Q1FY25,Ritesh Tiwari,Management,You can never say it only on account of A or only on account of B.,16,neutral,0.02585509605705738,0.06438802927732468,0.9097568988800049,0.9097568988800049
HUL,Hindustan Unilever,FMCG,Q1FY25,Ritesh Tiwari,Management,As I mentioned largely is on account of reason of commodity for powders,13,neutral,0.039301592856645584,0.022534063085913658,0.9381643533706665,0.9381643533706665
HUL,Hindustan Unilever,FMCG,Q1FY25,Rohit Jawa,Management,"Firstly, we play a portfolio, high level for Skin Care as we just said we have to go",18,neutral,0.11480352282524109,0.010062855668365955,0.8751335740089417,0.8751335740089417
HUL,Hindustan Unilever,FMCG,Q1FY25,Rohit Jawa,Management,"I think it would be difficult to put a number, specific precise number to that. We",16,neutral,0.023515811190009117,0.07278933376073837,0.9036948680877686,0.9036948680877686
HUL,Hindustan Unilever,FMCG,Q1FY25,Rohit Jawa,Management,"Lifebuoy is clearly not yet growing in line with the total business, but our intention",15,positive,0.6869176030158997,0.009414585307240486,0.303667813539505,0.6869176030158997
HUL,Hindustan Unilever,FMCG,Q1FY25,Ritesh Tiwari,Management,Overall as you saw that there's a price versus cost gap that we have this point in,17,neutral,0.20020043849945068,0.10616285353899002,0.6936367154121399,0.6936367154121399
HUL,Hindustan Unilever,FMCG,Q1FY25,Ritesh Tiwari,Management,"So, coming to A&P and the intensity there, a year back in the period of deflation,",16,neutral,0.10490939021110535,0.033265307545661926,0.8618253469467163,0.8618253469467163
HUL,Hindustan Unilever,FMCG,Q1FY25,Yogesh Mulgaonkar,Management,"With that we now come to the end of the Q&A session. Before we end, let me",17,neutral,0.025392070412635803,0.04531233385205269,0.9292955994606018,0.9292955994606018
HUL,Hindustan Unilever,FMCG,Q2FY25,Yogesh Mulgaonkar,Management,"Thank you, Michelle. Good evening, everyone. Welcome to the conference call",11,neutral,0.11721008270978928,0.015751101076602936,0.8670387864112854,0.8670387864112854
HUL,Hindustan Unilever,FMCG,Q2FY25,Priya Nair,Management,"Good afternoon, everyone. Thank you for joining us on the call today. Wishing",13,positive,0.6301106810569763,0.015539603307843208,0.3543497323989868,0.6301106810569763
HUL,Hindustan Unilever,FMCG,Q2FY25,"I will now hand over to Ritesh to take you through our in-quarter results in detail.
Ritesh Tiwari",Management,"Thank you, Priya. Good evening, everyone. Wishing you and your loved ones a",13,neutral,0.22781559824943542,0.015214635990560055,0.7569697499275208,0.7569697499275208
HUL,Hindustan Unilever,FMCG,Q2FY25,Priya Nair,Management,I would like to take this opportunity to extend my heartfelt thanks to Ritesh for his,16,positive,0.6627360582351685,0.010317515581846237,0.326946496963501,0.6627360582351685
HUL,Hindustan Unilever,FMCG,Q2FY25,Yogesh Mulgaonkar,Management,"Thank you, Priya, Ritesh and Niranjan. With this, we will now move to the Q&A",15,neutral,0.055051110684871674,0.012840415351092815,0.932108461856842,0.932108461856842
HUL,Hindustan Unilever,FMCG,Q2FY25,Priya Nair,Management,"Yes. Thank you, Vivek. I will go category-by-category to just talk a little bit about",15,neutral,0.04462853819131851,0.027978569269180298,0.9273928999900818,0.9273928999900818
HUL,Hindustan Unilever,FMCG,Q2FY25,Priya Nair,Management,"Yes. I think, let me break this down into multiple parts, Vivek, if I could. Let me start",18,neutral,0.03971438854932785,0.0303035881370306,0.9299820065498352,0.9299820065498352
HUL,Hindustan Unilever,FMCG,Q2FY25,Ritesh Tiwari,Management,"Yes. So, GST, as you mentioned, Vivek, that overall, as the change started to",14,neutral,0.12970323860645294,0.01505740825086832,0.8552393317222595,0.8552393317222595
HUL,Hindustan Unilever,FMCG,Q2FY25,Ritesh Tiwari,Management,"Yes. So, we did lean in with trade support in the quarter. And overall, at a net level,",18,positive,0.9563605785369873,0.01887330785393715,0.024766050279140472,0.9563605785369873
